,Comment,Description,ID,Link1,Link2,String,Type,user-agent
1453,s. also: - Googlebot - Mozilla/4.0 (MobilePhone SCP ...,Google robot,id_moz_956,http://www.google.com,,Mozilla/5.0 (compatible; Googlebot/2.1; http://www.google.com/bot.html),R,"
"
1454,,Unknown robot using Heritrix,id_moz_957,http://innovationblog.com,http://crawler.archive.org/,mozilla/5.0 (compatible; heritrix/1.0.4 http://innovationblog.com),R,"
"
1455,171.67.73.1x,The Stanford University InfoLab robot using Heritrix,id_moz_280207_1,http://i.stanford.edu/,http://www.archive.org/,Mozilla/5.0 (compatible; heritrix/1.10.2 +http://i.stanford.edu/),R,"
"
1456,195.39.35.1xx,Newstin news feed search using Heritrix,id_moz_280108_2,http://www.newstin.com/,,Mozilla/5.0 (compatible; heritrix/1.12.1 +http://newstin.com/),R,"
"
1457,72.44.62.1xx,Page-store.com vertical search via Amazon Web Services,id_moz_210807_1,http://www.page-store.com/,http://www.amazonaws.com/,Mozilla/5.0 (compatible; heritrix/1.12.1 +http://www.page-store.com),R,"
"
1458,72.44.62.1xx,Page-store.com vertical search via Amazon Web Services,id_moz_230108_1,http://www.page-store.com/,http://www.amazonaws.com/,Mozilla/5.0 (compatible; heritrix/1.12.1 +http://www.page-store.com) [email:paul@page-store.com],R,"
"
1459,,Heritrix Internet Archive's open-source web project ,id_moz_958,http://archive.crawler.org,,mozilla/5.0 (compatible; heritrix/1.3.0 http://archive.crawler.org),R,"
"
1460,,Chepi Beta search Spain (194.116.240.1xx) using Heritrix,id_moz_270106_2,http://www.chepi.net/,http://lucene.apache.org,Mozilla/5.0 (compatible; heritrix/1.4.0 +http://www.chepi.net),R,"
"
1461,,Truveo data mining robot using Heritrix,id_moz_959,http://www.truveo.com/home/,http://crawler.archive.org/,Mozilla/5.0 (compatible; heritrix/1.4t http://www.truveo.com/),R,"
"
1462,,L3S WebCrawling Project (Germany) using Heritrix,id_moz_960,http://www.l3s.de/~kohlschuetter/projects/crawling/,http://crawler.archive.org/,Mozilla/5.0 (compatible; heritrix/1.5.0 http://www.l3s.de/~kohlschuetter/projects/crawling/),R,"
"
1463,,Pandora Internet Archive crawler (Australia) using Heritrix,id_moz_961,http://pandora.nla.gov.au,http://crawler.archive.org/,Mozilla/5.0 (compatible; heritrix/1.5.0-200506231921 http://pandora.nla.gov.au/crawl.html),R,"
"
1464,137.82.84.xx,WORIO (beta) search for computer scientists and programmers using Heritrix open-source crawler,id_moz_250706_3,http://www.worio.com/,http://www.archive.org/,Mozilla/5.0 (compatible; heritrix/1.6.0 http://www.worio.com/),R,"
"
1465,63.209.222.,greatarea.com website collection project using Heritrix,id_moz_190607_1,http://www.greaterera.com/,,Mozilla/5.0 (compatible; heritrix/1.7.0 +http://www.greaterera.com/),R,"
"
1466,216.182.238.,hanzo:web social web archiving service,id_moz_230307_1,http://www.hanzoweb.com/,,Mozilla/5.0 (compatible; Heritrix/1.8.0 http://www.hanzoarchives.com),D,"
"
1467,72.20.99.xx,Accelobot - Accelovation Market Discovery software robot,id_moz_151106_1,http://www.accelobot.com/,http://www.accelovation.com/solutions.html,Mozilla/5.0 (compatible; heritrix/1.x.x +http://www.accelobot.com),R,"
"
1468,64.236.128.x,Unknown AOL robot using Heritrix,id_moz_030208_1,http://www.aol.com/,,Mozilla/5.0 (compatible; heritrix/2.0.0-RC1 +http://www.aol.com),R,"
"
1469,72.55.165.11x,Hermits Search.com - Products and service search robot,id_moz_051207_2,http://www.hermitsearch.com/,,Mozilla/5.0 (compatible; Hermit Search. Com; +http://www.hermitsearch.com),R,"
"
1470,142.179.247.xx,IsMySiteUp? - Online website monitoring service,id_moz_161006_2,http://www.ismysiteup.net/,,Mozilla/5.0 (compatible; http://www.IsMySiteUp.Net/bot/ ),C,"
"
1471,142.179.247.xx,UptimeAuditor - real time web monitoring,id_moz_101106_2,http://www.uptimeauditor.com/,,Mozilla/5.0 (compatible; http://www.UptimeAuditor.com/bot/ ),C,"
"
1472,64.40.113.[x]xx,Hyperix vertical search crawler,id_moz_180508_1,http://www.hyperix.com/,,Mozilla/5.0 (compatible; HyperixScoop/1.3; +http://www.hyperix.com),R,"
"
1473,Not from iask.com.cn - s. also iaskspider,Unknown robot (reads robots.txt) from chinatelecom (219.142.78.xx),id_moz_070406_1,,,Mozilla/5.0 (compatible; iaskspider/1.0; MSIE 6.0),,"
"
1474,67.159.44.2xx,ID-Search.org - Russian search project,id_moz_280607_1,http://id-search.org/bot.html,,Mozilla/5.0 (compatible; IDBot/1.0; +http://www.id-search.org/bot.html),R,"
"
1475,,Najdi.si (Slovenia) search using Interseek/Web Interseek/API Search Engine,id_moz_962,http://www.najdi.si/pomoc/eng/index.jsp,,Mozilla/5.0 (compatible; InterseekWeb/3.x),R,"
"
1476,216.182.238.,hanzo:web social web archiving service,id_moz_130807_4,http://www.hanzoweb.com/,,Mozilla/5.0 (compatible; Jim +http://www.hanzoarchives.com),D,"
"
1477,,Konqueror 2.0.x X11,id_moz_963,http://www.konqueror.org/,,Mozilla/5.0 (compatible; Konqueror/2.0.1; X11); Supports MD5-Digest; Supports gzip encoding,B,"
"
1478,,Konqueror 2.1.x X11,id_moz_964,http://www.konqueror.org/,,Mozilla/5.0 (compatible; Konqueror/2.1.1; X11),B,"
"
1479,,Konqueror 2.2.x,id_moz_966,http://www.konqueror.org/,,Mozilla/5.0 (compatible; Konqueror/2.2.2),B,"
"
1480,,Konqueror 2.2.x Linux,id_moz_965,http://www.konqueror.org/,,Mozilla/5.0 (compatible; Konqueror/2.2.2; Linux 2.4.14-xfs; X11; i686),B,"
"
1481,s. Harvest-NG/1.0.2 and Exalead NG...,Exalead (France) search robot (193.47.80.xx),id_moz_050108_2,http://www.exabot.com/,,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.5 (like Gecko) (Exabot-Thumbnails),R,"
"
1482,,Lemur Consulting LemIR spider,id_moz_967,http://www.lemurconsulting.com,,Mozilla/5.0 (compatible; LemSpider 0.1),R,"
"
1483,s.also LinksManager.com,Linksmanager.com online link checking service,id_moz_968,http://www.linksmanager.com,,Mozilla/5.0 (compatible; LinksManager.com_bot http://linksmanager.com/linkchecker.html),C,"
"
1484,,LinkStash Bookmark Manager,id_moz_140408_2,http://www.xrayz.co.uk/,,Mozilla/5.0 (compatible; LinkStash Bookmark Manager; http://www.xrayz.co.uk/),C,"
"
1485,s. also MojeekBot/0.x,Mojeek Search Preview robot (217.155.205.xx),id_moz_060706_2,http://www.mojeek.com,,Mozilla/5.0 (compatible; MojeekBot/2.0; http://www.mojeek.com/bot.html),R,"
"
1486,,Joomla!/Mambo component - MosBookmarks (bot) link checking,id_moz_290107_1,http://www.tegdesign.ch/,,Mozilla/5.0 (compatible; MOSBookmarks/v2.6-Plus; Link Checker),C,"
"
1487,71.134.235.xx,PodTech entertainment and video network crawler,id_moz_091007_1,http://www.podtech.net/home/,,Mozilla/5.0 (compatible; MSIE 6.0; Podtech Network; crawler_admin@podtech.net),R,"
"
1488,s. also - Onet.pl SA,onet.pl Szukaj (Search) robot (213.180.128.1xx),id_moz_969,http://szukaj.onet.pl,,Mozilla/5.0 (compatible; OnetSzukaj/5.0; http://szukaj.onet.pl),R,"
"
1489,70.85.129.12x,Pagestacker online bookmark service,id_moz_181207_1,http://www.pagestacker.com/,,Mozilla/5.0 (compatible; PagestackerBot; http://www.pagestacker.com),C,"
"
1490,80.59.111.2xx,PalmeraBot - Links24h.com search engine robot,id_moz_020307_1,http://www.links24h.com/,http://www.links24h.com/help/palmera/,Mozilla/5.0 (compatible; PalmeraBot; http://www.links24h.com/help/palmera) Version 0.001,R,"
"
1491,210.188.205.2xx,FeedMo feed search (Japan) using Pear HTTP,id_moz_130806_1,http://feed.moo.jp/,http://pear.php.net/,Mozilla/5.0 (compatible; PEAR HTTP_Request class; http://feed.moo.jp/),C ?,"
"
1492,,PHONifier mobile access to web content,id_moz_190607_2,http://www.phonifier.com/,,Mozilla/5.0 (compatible; Phonifier; +http://www.phonifier.com),D B,"
"
1493,74.208.25.118 / 216.15.74.85,pmoz.info ODP link checking bot,id_moz_240208_2,http://pmoz.info/doc/botinfo.htm,http://www.dmoz.org/,Mozilla/5.0 (compatible; pmoz.info ODP link checker; +http://pmoz.info/doc/botinfo.htm),C,"
"
1494,89.143.229.1xx,Pogodak search (Slovenia) robot via Interseek,id_moz_970,http://www.pogodak.hr,http://www.interseek.com/,Mozilla/5.0 (compatible; pogodak.ba/3.x),R,"
"
1495,89.143.229.1xx,Pogodak search (Slovenia) robot via Interseek,id_moz_100408_2,http://www.pogodak.hr,http://www.interseek.com/,Mozilla/5.0 (compatible; Pogodak.hr/3.1),R,"
"
1496,,Proximic Publisher Widget - RSS and news content generator,id_moz_101107_1,http://www.proximic.com/,,Mozilla/5.0 (compatible; Proximic crawler; +http://www.proximic.com/en/about-us/contact-us.html),C,"
"
1497,62.149.236.2xx,ProgramacionWeb.net PWeBot crawler (Argentina),id_moz_230907_1,http://www.programacionweb.net/robot-en.php,http://www.programacionweb.net/,Mozilla/5.0 (compatible; PWeBot/3.1; http://www.programacionweb.net/robot.php),R,"
"
1498,,Quantcast - Open Internet Ratings Service,id_moz_130507_1,http://www.quantcast.com/,,Mozilla/5.0 (compatible; Quantcastbot/1.0; www.quantcast.com),R,"
"
1499,,robtex - Multi-RBL check and AS-numbercheck,id_moz_190706_1,http://www.robtex.com/,,Mozilla/5.0 (compatible; robtexbot/1.0; http://www.robtex.com/ ),C,"
"
1500,,ScoutJet (Blekko) search web crawler,id_moz_050408_1,http://www.scoutjet.com/,,Mozilla/5.0 (compatible; ScoutJet; +http://www.scoutjet.com/),R,"
"
1501,s.also Scrubby/2.x ,Scrub the web robot (66.93.156.xx),id_moz_300106_3,http://www.scrubtheweb.com/,,Mozilla/5.0 (compatible; Scrubby/2.2;  http://www.scrubtheweb.com/),R,"
"
1502,,Shunixbot (France) beta / test semantic web indexing robot,id_moz_031107_4,http://www.shunix.com/,,Mozilla/5.0 (compatible; ShunixBot/1.x.x +http://www.shunix.com/robot.htm),R,"
"
1503,,Shunixbot (France) beta / test semantic web indexing robot,id_moz_971,http://www.shunix.com/,,Mozilla/5.0 (compatible; ShunixBot/1.x; http://www.shunix.com/bot.htm),R,"
"
1504,64.15.69.x,Skreemr - Audio search engine,id_moz_280607_2,http://skreemr.com/,,Mozilla/5.0 (compatible; SkreemRBot +http://skreemr.com),R,"
"
1505,,Snap Firefox Search Plugin,id_moz_070207_2,http://www.snap.com/about/spa1A.php,,Mozilla/5.0 (compatible; SnapPreviewBot; en-US; rv:1.8.0.9) Gecko/20061206 Firefox/1.5.0.9,B,"
"
1506,,Spurl.net bookmark service & search engine (84.40.30.xxx),id_moz_972,http://www.spurl.net,,Mozilla/5.0 (compatible; SpurlBot/0.2) ,R C,"
"
1507,208.79.17.x[x],Summize - Opinion and review search robot,id_moz_190108_1,http://www.summize.com/,,Mozilla/5.0 (compatible; SummizeBot +http://www.summize.com),R,"
"
1508,,Syclik Control web content management system,id_moz_973,http://www.syclik.com,,Mozilla/5.0 (compatible; SYCLIKControl/LinkChecker;),R C,"
"
1509,212.12.114.2xx,Synoo web directory robot,id_moz_070607_1,http://www.synoo.com/search/bot.html,,Mozilla/5.0 (compatible; Synoobot/0.9; http://www.synoo.com/search/bot.html),R,"
"
1510,,Theophrastus Internet Spider for a basic search engine project,id_moz_261105_1,http://users.cs.cf.ac.uk/N.A.Smith/theophrastus.php,,Mozilla/5.0 (compatible; Theophrastus/x.x; http://users.cs.cf.ac.uk/N.A.Smith/theophrastus.php),R,"
"
1511,213.253.92.x,Interseek - Java search engine technology used for Pogodak search,id_moz_030207_2,http://www.interseek.com/,http://www.pogodak.com/,Mozilla/5.0 (compatible; TridentSpider/3.1),R,"
"
1512,s.also - Mozilla/3.0 (Vagabondo... - Vagabondo..,WiseGuys robot,id_moz_974,http://www.wise-guys.nl/Contact/index.php?botselected=webagents&lang=uk,,Mozilla/5.0 (compatible; Vagabondo/2.1; webcrawler at wise-guys dot nl; http://webagent.wise-guys.nl/),R,"
"
1513,,Webdunia search (India) robot,id_moz_280209_4,http://www.webdunia.com/,,Mozilla/5.0 (compatible; Webduniabot/1.0; +http://search.webdunia.com/bot.aspx),R,"
"
1514,,phpwebbrain online bookmark service (Germany),id_moz_151205_1,http://www.monsterli.ch/phpwebbrain/,,Mozilla/5.0 (compatible; Windows NT 5.0; phpwebbrainBot/0.1 - http://www.monsterli.ch/phpwebbrain/),C,"
"
1515,137.82.84.xx,WORIO (beta) search for computer scientists and programmers using Heritrix open-source crawler,id_moz_150307_1,http://www.worio.com/,http://www.archive.org/,Mozilla/5.0 (compatible; worio bot heritrix/1.10.0 +http://worio.com),R,"
"
1516,76.12.83.24x,Kathune spider for World of Warcraft guild data. Used to power WoW Lemmings,id_moz_221008_1,http://www.wowlemmings.com/kathune.html,http://www.wowlemmings.com/,Mozilla/5.0 (compatible; WoW Lemmings Kathune/2.0;http://www.wowlemmings.com/kathune.html),R,"
"
1517,,eXternalTest - Server and online services monitoring,id_moz_260407_1,http://www.externaltest.com/,,Mozilla/5.0 (compatible; XTbot/1.0v; +http://www.externaltest.com),C,"
"
1518,66.196.77.1xx / 72.30.98.2xx,Yahoo / Inktomi search robot,id_moz_290606_2,,,Mozilla/5.0 (compatible; Yahoo! DE Slurp; http://help.yahoo.com/help/us/ysearch/slurp),R,"
"
1519,,Inktomi robot (202.160.180.xxx) for Yahoo China,id_moz_181105_1,http://www.yahoo.com.cn/,http://www.inktomi.com/,Mozilla/5.0 (compatible; Yahoo! Slurp China; http://misc.yahoo.com.cn/help.html),R,"
"
1520,,Inktomi robot for Yahoo (via 66.196.xx.xxx),id_moz_975,http://www.inktomi.com,,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp),R,"
"
1521,66.48.78.1xx,Yesup Seo - Toronto SEO Service,id_moz_061208_2,http://yesupseo.com/,,Mozilla/5.0 (compatible; YesupBot/1.0; +http://www.yesup.net/bot.html),C,"
"
1522,s. also yoono/1.0 web-crawler - yoofind/yoofind ..,Yoono - community based search (193.110.140.xxx / 194.0.179.[x]xx),id_moz_250107_1,http://www.yoono.com/,,Mozilla/5.0 (compatible; Yoono; http://www.yoono.com/),R,"
"
1523,202.108.7.1xx,Youdao search (China) robot,id_moz_061208_3,http://www.youdao.com/,,Mozilla/5.0 (compatible; YoudaoBot/1.0; http://www.youdao.com/help/webmaster/spider/; ),R,"
"
1524,196.46.116.x[x] / 196.23.180.x[x],Zenbot robot for the Southern African Zen search service,id_moz_050807_1,http://zen.co.za/,http://zen.co.za/webmasters/,Mozilla/5.0 (compatible; Zenbot/1.3; +http://zen.co.za/webmasters/),R,"
"
1525,67.202.34.xxx,Powerset Natural Language Search crawler (under development) using Heritrix via Amazon Web Services,id_moz_110408_1,http://www.powerset.com/,http://www.amazon.com/gp/browse.html?node=3435361,"Mozilla/5.0 (compatible; zermelo +http://www.powerset.com) [email:paul@page-store.com,crawl@powerset.com]",R,"
"
1526,s.also - InternetArchive/0.8-dev - archive.org_bot,Heritrix - The Internet Archive's open-source crawler (207.241.225.2xx),id_moz_030606_1,http://www.archive.org/,,Mozilla/5.0 (compatible;archive.org_bot/1.7.1; collectionId=316; Archive-It; +http://www.archive-it.org),R,"
"
1527,207.241.233.2xx,Wayback Machine Internet Archive crawler,id_moz_180906_2,http://www.archive.org/index.php,,Mozilla/5.0 (compatible;archive.org_bot/heritrix-1.9.0-200608171144 +http://pandora.nla.gov.au/crawl.html),R,"
"
1528,74.93.15.249,FindITAnswers - Search engine for software developers,id_moz_180107_1,http://www.finditanswers.com/,,Mozilla/5.0 (compatible;FindITAnswersbot/1.0;+http://search.it-influentials.com/bot.htm),B,"
"
1529,80.190.213.xx,Mainseek search (Poland) robot,id_moz_170906_2,http://www.mainseek.com/,,Mozilla/5.0 (compatible;MAINSEEK_BOT),R,"
"
1530,,MozShot - Technical demo to take screenshot of any URL,id_moz_290708_1,http://mozshot.nemui.org/,,Mozilla/5.0 (Gecko/20070310 Mozshot/0.0.20070628; http://mozshot.nemui.org/),B,"
"
1531,,Mozilla Firefox 3.0 beta (Gran Paradiso) for MacOS,id_moz_150408_2,http://developer.mozilla.org/en/docs/Firefox_3_for_developers,,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.4; en-US; rv:1.9b5) Gecko/2008032619 Firefox/3.0b5,B,"
"
1532,,Chimera browser (Mozilla/Gecko engine) - now Camino Mac PowerPC,id_moz_976,http://www.mozilla.org,,Mozilla/5.0 (Macintosh; U; PPC Mac OS X Mach-O; en-US; rv:1.0.1) Gecko/20021219 Chimera/0.6 ,B,"
"
1533,,Camino browser (Mozilla/Gecko engine) - ex Chimera Mac PowerPC,id_moz_977,http://www.mozilla.org,,Mozilla/5.0 (Macintosh; U; PPC Mac OS X Mach-O; en-US; rv:1.0.1) Gecko/20030306 Camino/0.7,B,"
"
1534,,OmniWeb 5.x.x Mac OS X browser,id_moz_978,http://www.omnigroup.com,,Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-US) AppleWebKit/xx (KHTML like Gecko) OmniWeb/v5xx.xx,B,"
"
1535,,Safari 1.2x browser (Mozilla/Gecko engine) MAC OS X,id_moz_979,http://www.apple.com,,Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/xxx.x (KHTML like Gecko) Safari/12x.x,B,"
"
1536,,Netscape 6.x Mac PowerPC,id_moz_980,,,Mozilla/5.0 (Macintosh; U; PPC; en-US; rv:0.9.2) Gecko/20010726 Netscape6/6.1,B,"
"
1537,,unknown robot from gw.ocg-corp.com,id_moz_981,,,Mozilla/5.0 (research@mediatrec.com),,"
"
1538,,Sage - RSS and Atom feed reader extension for Mozilla Firefox,id_moz_260806_1,http://sage.mozdev.org/,,Mozilla/5.0 (Sage),B,"
"
1539,,Inktomi (Hotbot-Lycos - NBCi etc.) robot,id_moz_982,http://www.inktomi.com,,Mozilla/5.0 (Slurp/cat; slurp@inktomi.com; http://www.inktomi.com/slurp.html),R,"
"
1540,,Inktomi (Hotbot-Lycos - NBCi etc.) robot,id_moz_983,http://www.inktomi.com,,Mozilla/5.0 (Slurp/si; slurp@inktomi.com; http://www.inktomi.com/slurp.html),R,"
"
1541,,Opera 5.x SunOS,id_moz_984,,,Mozilla/5.0 (SunOS 5.8 sun4u; U) Opera 5.0 [en],B,"
"
1542,64.62.136.xxx,Twiceler experimental web crawler,id_moz_020507_1,http://www.cuill.com/,,Mozilla/5.0 (Twiceler-0.9 http://www.cuill.com/twiceler/robot.html),R,"
"
1543,UA sometimes have random letters like: vkfjkgo...,Some spambot from Romania (82.208.139.1xx & 86.123.65.xx) - Maybe email harvesting,id_moz_070106_2,,,Mozilla/5.0 (Version: xxxx Type:xx),S,"
"
1544,,GenieKnows.com search robot (64.5.245.xx / 64.5.220.xxx),id_moz_985,http://www.genieknows.com/,,Mozilla/5.0 (wgao@genieknows.com),R,"
"
1545,,Netscape 6.x Win98,id_moz_986,,,Mozilla/5.0 (Windows; U; Win98; en-US; rv:0.9.2) Gecko/20010726 Netscape6/6.1,B,"
"
1546,,Firebird browser (Mozilla/Gecko engine) - ex Phoenix Win98,id_moz_987,http://www.mozilla.org,,Mozilla/5.0 (Windows; U; Win98; en-US; rv:x.xx) Gecko/20030423 Firebird Browser/0.6,B,"
"
1547,,Beonex Communicator browser (Mozilla/Gecko engine),id_moz_988,http://www.beonex.com,,Mozilla/5.0 (Windows; U; Win9x; en; Stable) Gecko/20020911 Beonex/0.8.1-stable,B,"
"
1548,,Healthline health related search robot (72.5.115.xx),id_moz_111205_1,http://www.healthline.com/,,Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.7.7) NimbleCrawler 1.11 obeys UserAgent NimbleCrawler For problems contact: crawler_at_dataalchemy.com,R,"
"
1549,,Google Chrome browser based on WebKit (Safari),id_moz_171008_2,http://www.google.com/chrome,,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/525.19 (KHTML, like Gecko) Chrome/0.2.153.1 Safari/525.19",B,"
"
1550,,Flock web browser built on Mozilla technologies,id_moz_170207_1,http://www.flock.com/,,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8.0.5) Gecko/20060731 Firefox/1.5.0.5 Flock/0.7.4.1,B,"
"
1551,,Megaupload Mega Manager - Download manager plugin for Firefox,id_moz_190108_3,http://www.megaupload.com/manager/de/,,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8.1.11) Gecko/20071127 Firefox/2.0.0.4/Megaupload x.0,D,"
"
1552,,Orca browser - based on Gecko,id_moz_171008_1,http://www.orcabrowser.com,,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.0.1) Gecko/2008092215 Firefox/3.0.1 Orca/1.1 beta 3,B,"
"
1553,,Firefox browser (Mozilla/Gecko engine) - ex Firebird WinXP,id_moz_989,http://www.mozilla.org,,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:x.x.x) Gecko/20041107 Firefox/x.x,B,"
"
1554,,Firebird browser (Mozilla/Gecko engine) - ex Phoenix WinXP,id_moz_990,http://www.mozilla.org,,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:x.xx) Gecko/20030504 Mozilla Firebird/0.6,B,"
"
1555,,Mnenhy - enhanced mail & news Mozilla based browser,id_moz_991,http://mnenhy.mozdev.org/index-de.html,,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:x.xxx) Gecko/20041027 Mnenhy/0.6.0.104,B,"
"
1556,,Voila.fr robot,id_moz_060508_2,http://www.voila.fr,,Mozilla/5.0 (Windows; U; Windows NT 5.1; fr; rv:1.8.1) VoilaBot BETA 1.2 (support.voilabot@orange-ftgroup.com),R,"
"
1557,,Voila.fr robot,id_moz_080608_2,http://www.voila.fr,,Mozilla/5.0 (Windows; U; Windows NT 5.1; fr; rv:1.8.1) VoilaBot BETA 1.2 (support.voilabot@orange-ftgroup.com),R,"
"
1558,,Mozilla Firefox 3.0 beta (Gran Paradiso) for Win,id_moz_150408_3,http://developer.mozilla.org/en/docs/Firefox_3_for_developers,,Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US; rv:1.9b5) Gecko/2008032620 Firefox/3.0b5,B,"
"
1559,,Tiscali Communicator - Online services suite,id_moz_300407_2,http://im.tiscali.com/index.html,,Mozilla/5.0 (Windows; U;XMPP Tiscali Communicator v.10.0.1; Windows NT 5.1; it; rv:1.8.1.3) Gecko/20070309 Firefox/2.0.0.3,B,"
"
1560,,Healthline health related search robot (72.5.115.xx),id_moz_300106_1,http://www.healthline.com/,,Mozilla/5.0 (Windows;) NimbleCrawler 1.12 obeys UserAgent NimbleCrawler For problems contact: crawler@health,R,"
"
1561,,Healthline health related search robot (72.5.115.xx),id_moz_161205_2,http://www.healthline.com/,,Mozilla/5.0 (Windows;) NimbleCrawler 1.12 obeys UserAgent NimbleCrawler For problems contact: crawler@healthline.com,R,"
"
1562,,Kazehakase - Gecko based browser (Japan),id_moz_090807_2,http://kazehakase.sourceforge.jp/,,Mozilla/5.0 (X11; Linux i686; U;rv: 1.7.13) Gecko/20070322 Kazehakase/0.4.4.1,B,"
"
